sis_taxon_id,assessment_id,year_published
180521,1643253,2013
180522,1643325,2013
180523,1643392,2013
180524,1643535,2013
180525,1643615,2013
180526,1643706,2013
180527,1643816,2013
180530,1644059,2013
180531,1644233,2013
180532,1644369,2013
180534,1644598,2013
180535,1644730,2013
180536,1644842,2013
180537,1644915,2013
180539,1645104,2013
180540,1645284,2013
180541,1645352,2013
180542,1645686,2013
180544,1645852,2013
180545,1645977,2013
180546,1646127,2013
180547,1646196,2013
180549,1646378,2013
180684,1651584,2012
180690,1652045,2020
180727,1656365,2012
180735,1657145,2012
180924,1678615,2012
180964,1682951,2012
181023,1689738,2012
181083,1696524,2020
181100,1698598,2012
181116,1700196,2012
181158,1704765,2012
181280,1716747,2012
182779,1729265,2020
183153,1730321,2015
183167,1731021,2017
183255,1735051,2025
183257,1735255,2019
183294,1735660,2019
183314,1736282,2019
183340,1736854,2019
183351,1737022,2019
183413,1737230,2019
183453,1737582,2019
183466,1738021,2019
183544,1738680,2019
183591,1738871,2019
183595,1739037,2019
183632,1739463,2019
183633,1739643,2019
183657,1740018,2020
183658,1740268,2019
183716,1740909,2019
183738,1741105,2019
183837,1742314,2019
183917,1742707,2020
183932,1743428,2019
183972,1743863,2019
183981,1744108,2019
183986,1744285,2019
183992,1744455,2015
183993,1744664,2019
184036,1744894,2019
184040,1745097,2019
184812,1753831,2012
184814,1754130,2012
184818,1754616,2012
184829,1755587,2012
184836,1756071,2020
184845,1756874,2012
184847,1757143,2012
184852,1757667,2012
184861,1758740,2012
184867,1759544,2012
184876,1760427,2012
184889,1761993,2012
184898,1762965,2012
184904,1763601,2012
184914,1764697,2012
184927,1766263,2012
184929,1766475,2014
184939,1767485,2012
184940,1767606,2012
185126,1768546,2014
185130,1769631,2014
185132,1769918,2014
185133,1770082,2014
185134,1770212,2014
185135,1770391,2014
185136,1770511,2014
185137,1770629,2014
185139,1771000,2014
185142,1771457,2014
185143,1771574,2014
185146,1771952,2014
185147,1772180,2014
185149,1772425,2014
185150,1772567,2014
185154,1773148,2014
185155,1773287,2014
185157,1773789,2014
185158,1773957,2014
185159,1774091,2014
185161,1774438,2014
185164,1774835,2014
185165,1774973,2014
185167,1775395,2014
185168,1775545,2014
185169,1775786,2014
185171,1776136,2014
185173,1776376,2014
185174,1776519,2014
185175,1776635,2014
185176,1776911,2014
185180,1777432,2014
185181,1777671,2014
185182,1777936,2015
185185,1778498,2014
185188,1779021,2014
185189,1779195,2014
185190,1779312,2014
185191,1779454,2014
185192,1779589,2014
185193,1779730,2014
185194,1779986,2014
185195,1780132,2014
185196,1780387,2014
185865,1783554,2015
185866,1783813,2015
185868,1784061,2015
185869,1784179,2015
185870,1784453,2015
185874,1784783,2015
185876,1784966,2015
185877,1785214,2015
185879,1785350,2015
185880,1785457,2015
185881,1785560,2015
185883,1785674,2019
185885,1785779,2015
185887,1786005,2015
185889,1786216,2019
185891,1786307,2015
185892,1786431,2015
185893,1786527,2015
185894,1786657,2015
185895,1786752,2015
185896,1786886,2015
185898,1787002,2015
185900,1787240,2015
185902,1787323,2015
185903,1787421,2015
185904,1787559,2015
185905,1787687,2015
185906,1787825,2015
185908,1787973,2019
185909,1788092,2015
185911,1788183,2015
185913,1788274,2015
185914,1788357,2015
185915,1788446,2015
185916,1788545,2015
185917,1788763,2015
185919,1788852,2015
185920,1788984,2015
185921,1789128,2015
185922,1789404,2015
185923,1789625,2015
185924,1789864,2015
185925,1790027,2015
185926,1790154,2015
185927,1790369,2015
185928,1790470,2015
185929,1790597,2015
185930,1790714,2015
185931,1790824,2015
185932,1791003,2015
185933,1791105,2015
185934,1791317,2015
185935,1791439,2015
185936,1791680,2015
185937,1791910,2015
185938,1792168,2015
185939,1792278,2015
185940,1792427,2019
185941,1792545,2015
185942,1792716,2015
185944,1792986,2015
185945,1793117,2015
185946,1793206,2015
185947,1793295,2015
185948,1793393,2015
185949,1793500,2015
185950,1793598,2015
185951,1793689,2015
185952,1793815,2015
185953,1793926,2015
185954,1794029,2015
185955,1794160,2015
185956,1794260,2015
185957,1794355,2015
185958,1794593,2015
185959,1794806,2015
185960,1794928,2015
185961,1795161,2015
185962,1795277,2015
185964,1795679,2015
185965,1795793,2015
185966,1795936,2015
185967,1796058,2015
185969,1796376,2015
185970,1796482,2015
185971,1796616,2015
185973,1797286,2015
185974,1797382,2015
185975,1797498,2015
185976,1797646,2015
185977,1797817,2015
185978,1797904,2015
185979,1798027,2015
185980,1798139,2015
185981,1798327,2015
185982,1798539,2015
185983,1798657,2015
185984,1798780,2015
185985,1798883,2015
185986,1798989,2015
185987,1799097,2015
185988,1799275,2015
185991,1799745,2015
185992,1799948,2015
185993,1800179,2015
185994,1800543,2015
185995,1800886,2015
185996,1801176,2015
185997,1801333,2015
185998,1801620,2015
186000,1801969,2015
186001,1802103,2015
186003,1802373,2015
186004,1802626,2015
186005,1802775,2015
186006,1802931,2015
186010,1803572,2015
186011,1803668,2015
186013,1803884,2015
186014,1803985,2015
186015,1804167,2015
186016,1804288,2015
186017,1804378,2025
186018,1804463,2015
186020,1804726,2015
186021,1804839,2015
186022,1804970,2015
186023,1805083,2015
186024,1805188,2015
186025,1805392,2015
186026,1805515,2015
186027,1805653,2015
186028,1805744,2015
186029,1805837,2015
186030,1805945,2015
186031,1806078,2015
186032,1806171,2015
186033,1806269,2015
186034,1806407,2015
186035,1806508,2015
186036,1806676,2015
186037,1806885,2015
186038,1806981,2015
186039,1807092,2015
186040,1807196,2015
186041,1807294,2015
186042,1807437,2015
186043,1807560,2015
186044,1807678,2015
186045,1807792,2015
186052,1808038,2015
186053,1808150,2015
186054,1808366,2015
186056,1808598,2015
186057,1808735,2015
186058,1808874,2015
186059,1808970,2015
186060,1809123,2015
186061,1809258,2015
186062,1809433,2015
186086,1809877,2020
186087,1809884,2017
186088,1809891,2016
186090,1810055,2017
186410,1812642,2022
186512,1814184,2015
186525,1814379,2022
186532,1814484,2021
186540,1814657,2019
186572,1815137,2021
186613,1815752,2022
186779,1818254,2022
186881,1819784,2022
186910,1820219,2017
186920,1820369,2022
186985,1821344,2024
187322,1826449,2022
187334,1826629,2021
187341,1826734,2021
187608,1826968,2015
187905,1833755,2012
188023,1846454,2024
188304,1856204,2017
188314,1856499,2022
188315,1856668,2015
188316,1856928,2022
188318,1857158,2017
188319,1857376,2012
188320,1857510,2017
188321,1857718,2022
188322,1857879,2024
188323,1858107,2022
188324,1858212,2015
188325,1858556,2022
188326,1858657,2017
188327,1858808,2017
188332,1859315,2022
188334,1859582,2022
188335,1859869,2022
188338,1860189,2022
188339,1860415,2022
188340,1860821,2017
188341,1861056,2022
188342,1861317,2022
188343,1861407,2017
188344,1861614,2017
188345,1861739,2022
188346,1861872,2022
188347,1862061,2022
188348,1862245,2017
188349,1862339,2022
188350,1862640,2022
188351,1862759,2022
188352,1862900,2015
188355,1863206,2022
188356,1863321,2022
188357,1863431,2022
188358,1863490,2024
188359,1863623,2022
188363,1864134,2022
188364,1864471,2022
188365,1864598,2022
188366,1864736,2017
188367,1864890,2022
188368,1865091,2017
188369,1865215,2017
188370,1865331,2024
188371,1865499,2017
188372,1865631,2017
188373,1865777,2024
188374,1865909,2022
188376,1866117,2015
188378,1866332,2022
188379,1866423,2024
188380,1866539,2022
188381,1866651,2022
188382,1866813,2017
188384,1867148,2022
188386,1867359,2022
188389,1867707,2022
188390,1867804,2017
188391,1867885,2022
188392,1868013,2022
188393,1868068,2022
188394,1868204,2022
188395,1868359,2022
188396,1868628,2022
188397,1868736,2017
188398,1868822,2017
188399,1868991,2022
188400,1869284,2024
188401,1869459,2017
188402,1869624,2022
188403,1869749,2022
188404,1869931,2022
188405,1870210,2022
188406,1870440,2022
188408,1870679,2022
188409,1870793,2017
188410,1870894,2022
188411,1871062,2022
188412,1871229,2022
188413,1871333,2022
188414,1871533,2017
188416,1871750,2022
188417,1871904,2022
188418,1872006,2022
188419,1872089,2015
188420,1872221,2024
188421,1872388,2025
188422,1872512,2022
188423,1872628,2017
188425,1872835,2015
188426,1872938,2017
188428,1873142,2022
188429,1873325,2024
188430,1873575,2017
188432,1873891,2022
188433,1874014,2022
188434,1874356,2015
188435,1874753,2022
188437,1875060,2022
188439,1875222,2022
188440,1875394,2022
188441,1875498,2024
188442,1875627,2022
188443,1875801,2022
188444,1875975,2022
188445,1876034,2017
188446,1876228,2022
188447,1876341,2022
188448,1876488,2022
188449,1876666,2022
188450,1876839,2017
188451,1876953,2022
188452,1877059,2022
188453,1877191,2017
188457,1877801,2024
188458,1877905,2022
188459,1878043,2022
188462,1878428,2022
188463,1878690,2017
188464,1878808,2017
188465,1878942,2022
188467,1879308,2017
188468,1879632,2022
188469,1879814,2015
188470,1879992,2017
188471,1880182,2015
188472,1880318,2017
188473,1880406,2022
188474,1880523,2017
188475,1880620,2022
188476,1880799,2022
188477,1880936,2022
188479,1881165,2022
188480,1881366,2022
188481,1881553,2022
188483,1881792,2017
188484,1881889,2022
188486,1882062,2015
188488,1882347,2022
188489,1882560,2022
188491,1882866,2017
188492,1883062,2022
188493,1883301,2022
188494,1883615,2022
188496,1883862,2015
188497,1884132,2022
188498,1884312,2022
188500,1884509,2017
188501,1884626,2022
188502,1884727,2020
188503,1884930,2022
188505,1885272,2017
188506,1885371,2022
188507,1885502,2017
188508,1885612,2017
188511,1885913,2017
188512,1886115,2022
188514,1886406,2022
188515,1886602,2022
188516,1886761,2022
188517,1886833,2022
188518,1886965,2017
188519,1887128,2022
188520,1887230,2017
188522,1887436,2022
188523,1887588,2017
188524,1887695,2024
188526,1887900,2022
188527,1888017,2022
188528,1888295,2017
188529,1888403,2022
188530,1888572,2022
188532,1888889,2017
188533,1889085,2022
188535,1889326,2022
188536,1889438,2022
188537,1889540,2017
188538,1889747,2017
188539,1889965,2015
188540,1890227,2022
188541,1890343,2025
188542,1890455,2017
188543,1890561,2022
188544,1890619,2022
188545,1890836,2022
188546,1890998,2017
188548,1891222,2022
188549,1891366,2022
188550,1891468,2022
188551,1891577,2015
188552,1891834,2017
188554,1892060,2022
188555,1892336,2022
188556,1892463,2017
188557,1892616,2017
188560,1893062,2017
188561,1893163,2022
188562,1893428,2024
188563,1893551,2022
188564,1893688,2024
188565,1893824,2022
188566,1894130,2022
188567,1894373,2022
188568,1894672,2022
188569,1894843,2015
188572,1895369,2015
188573,1895476,2022
188574,1895599,2022
188575,1895706,2024
188577,1896002,2022
188578,1896245,2022
188579,1896440,2017
188580,1896599,2017
188581,1896808,2015
188582,1897274,2022
188583,1897590,2022
188584,1897737,2022
188585,1897848,2022
188586,1898060,2015
188587,1898270,2022
188588,1898372,2022
188590,1898659,2017
188592,1898995,2015
188593,1899257,2022
188596,1899477,2017
188597,1899611,2022
188599,1899889,2022
188600,1900003,2022
188601,1900131,2022
188603,1900313,2022
188604,1900459,2022
188605,1900586,2024
188606,1900709,2022
188607,1900985,2015
188608,1901333,2022
188609,1901550,2017
188610,1901892,2017
188611,1902011,2022
188612,1902135,2022
188613,1902332,2022
188614,1902522,2022
188616,1902818,2022
188617,1902927,2015
188618,1903236,2022
188619,1903437,2022
188620,1903556,2017
188622,1903771,2015
188623,1903916,2022
188624,1904037,2015
188625,1904210,2025
188626,1904326,2022
188627,1904723,2022
188628,1904959,2022
188629,1905110,2024
188665,1905445,2012
189217,1922321,2013
189436,1925495,2012
189493,1927211,2012
189674,1932004,2012
189675,1932107,2012
189728,1933979,2012
189729,1934111,2012
189730,1934360,2012
189731,1934513,2012
189732,1934665,2012
189733,1934775,2012
189734,1934918,2012
189735,1935043,2012
189736,1935172,2012
189738,1935338,2012
189740,1935442,2012
189742,1935543,2012
189744,1935671,2014
189746,1935786,2014
189747,1935825,2014
189748,1935844,2014
189752,1935999,2014
189810,1938669,2014
189819,1939127,2015
190071,1939832,2015
190078,1940110,2019
190083,1940174,2016
190085,1940431,2015
190096,1940531,2015
190097,1940637,2015
190104,1940644,2015
190106,1940651,2015
190113,1940848,2022
190119,1940944,2015
190120,1941009,2015
190128,1941104,2015
190132,1941346,2016
190136,1941442,2015
190138,1941553,2016
190140,1941837,2015
190142,1941942,2015
190153,1942060,2015
190160,1942508,2015
190162,1942880,2022
190166,1942974,2015
190170,1943194,2016
190172,1943486,2014
190193,1943625,2014
190196,1943920,2015
190199,1944082,2015
190202,1944089,2015
190206,1944164,2016
190212,1944235,2015
190220,1944326,2015
190221,1944443,2016
190222,1944753,2013
190224,1944837,2024
190225,1944913,2019
190228,1945010,2015
190231,1945069,2015
190238,1945203,2022
190245,1945803,2015
190246,1945870,2014
190250,1946099,2015
190255,1946231,2016
190268,1946245,2015
190271,1946356,2019
79711881,1946577,2016
190293,1946776,2022
190295,1946901,2016
190308,1947010,2015
190312,1947402,2015
190315,1947540,2015
190318,1947860,2015
190342,1948483,2015
190344,1948603,2015
190347,1948654,2015
190348,1948667,2015
190350,1948674,2015
190351,1948886,2015
190356,1949015,2015
190357,1949274,2012
190375,1949616,2015
190379,1950002,2015
190380,1950085,2014
190392,1950412,2015
190397,1950515,2015
190400,1950522,2015
190403,1950722,2015
190405,1950883,2015
190420,1951224,2015
190424,1951341,2019
190426,1951467,2015
190429,1951474,2015
190430,1951481,2015
190431,1951675,2015
190436,1951911,2015
190440,1952002,2015
190456,1952682,2015
190467,1952739,2022
190473,1952839,2015
190486,1953218,2015
190487,1953406,2019
190489,1953481,2015
190654,1956466,2024
190915,1960838,2014
190917,1960926,2014
190918,1961027,2014
190919,1961034,2014
190920,1961073,2014
190921,1961080,2014
190922,1961087,2014
190923,1961094,2014
190925,1961133,2014
190927,1961277,2014
190928,1961316,2014
190929,1961355,2014
190930,1961362,2014
190931,1961369,2014
190932,1961376,2014
190933,1961415,2014
190934,1961456,2014
190935,1961554,2014
190936,1961650,2014
190945,1961951,2019
190946,1961958,2019
190947,1961965,2019
190948,1961972,2019
190949,1961979,2014
190950,1962097,2014
190951,1962104,2012
190953,1962393,2018
190954,1962493,2018
190955,1962590,2018
190956,1962688,2018
190957,1962782,2015
190958,1962849,2015
190959,1962917,2015
190960,1962978,2015
190963,1963043,2015
190964,1963110,2015
190966,1963175,2025
190967,1963238,2015
190968,1963299,2022
190969,1963364,2023
190970,1963430,2025
190971,1963497,2025
190972,1963562,2022
190973,1963636,2015
190974,1963710,2015
190976,1963872,2025
190977,1963937,2025
191024,1966892,2019
191026,1967019,2019
191110,1970250,2015
191112,1970297,2019
191190,1972401,2019
191194,1972545,2019
191208,1972860,2015
191214,1972982,2015
191276,1974821,2022
191277,1974916,2022
191300,1975324,2019
191308,1975373,2015
191310,1975431,2019
191312,1975676,2019
191540,1988435,2018
191721,2000068,2019
191727,2000110,2019
191731,2000138,2019
191743,2002077,2019
191751,2002420,2019
132677053,2002427,2019
191780,2002911,2019
191822,2006513,2012
192253,2061320,2013
192256,2061717,2013
192257,2061865,2013
192258,2061999,2013
192260,2062279,2012
192261,2062418,2013
192262,2062534,2013
192263,2062666,2013
192264,2062769,2013
192266,2063039,2013
192267,2063170,2013
192268,2063297,2013
192269,2063442,2013
192270,2063623,2013
192271,2063789,2013
192272,2063916,2013
192273,2064054,2013
192276,2064541,2013
192277,2064747,2013
192278,2064856,2013
192279,2064966,2013
192280,2065140,2013
192281,2065254,2013
192282,2065379,2013
192283,2065503,2012
192284,2065628,2013
192285,2065744,2013
192287,2066065,2012
192288,2066174,2012
192289,2066275,2013
192290,2066455,2013
192291,2066608,2013
192292,2066805,2013
192293,2066933,2012
192294,2067059,2013
192295,2067165,2013
192296,2067258,2013
192297,2067724,2013
192298,2068299,2013
192300,2068886,2013
192302,2069255,2013
192303,2069375,2013
192304,2069514,2013
192305,2069637,2013
192306,2070336,2012
192307,2070464,2013
192308,2070610,2013
192309,2070787,2013
192310,2070917,2013
192311,2071029,2013
192313,2071308,2013
192314,2071407,2013
192315,2071524,2013
192316,2071675,2013
192317,2072473,2013
192318,2072606,2013
192321,2073367,2013
192322,2074151,2013
192323,2074266,2013
192324,2074542,2013
192325,2074690,2013
192326,2074814,2013
192327,2074959,2013
192328,2075278,2013
192329,2075450,2012
192330,2075553,2013
192331,2075683,2012
192332,2075802,2013
192333,2075930,2013
192334,2076060,2013
192335,2076293,2013
192336,2076432,2012
192337,2076548,2013
192338,2076673,2013
192339,2076804,2013
192340,2076919,2013
192341,2077143,2013
192342,2077274,2013
192343,2077593,2012
192345,2077808,2013
192346,2077989,2013
192347,2078129,2013
192348,2078270,2012
192349,2078374,2013
192351,2078585,2013
