group,sis_taxon_id,assessment_id,year_published
mammals,40037,22060825,2016
mammals,19577,21992519,2016
mammals,19554,21993304,2016
mammals,136410,22016850,2016
mammals,29420,22070788,2016
mammals,13941,22093890,2016
mammals,9247,22106075,2016
mammals,17359,22125873,2016
mammals,17350,22127132,2016
mammals,17349,22127259,2016
mammals,17351,22127490,2016
mammals,17346,22127626,2016
mammals,44195,22127778,2016
mammals,17345,22127938,2016
mammals,17347,22128627,2016
mammals,17327,22131201,2016
mammals,29742,22167140,2016
mammals,136572,21992300,2020
mammals,10124,22096519,2016
mammals,18132,17954139,2020
mammals,19571,21992005,2016
mammals,4665,22037238,2016
mammals,20743,22065638,2016
mammals,13847,22078424,2016
mammals,41770,44140926,2016
mammals,136541,21977630,2016
mammals,10131,22090631,2016
mammals,42393,22162113,2016
mammals,19533,21981807,2016
mammals,10138,22092730,2016
mammals,15646,22112971,2016
mammals,20386,22315765,2016
mammals,41417,22318847,2016
mammals,8385,22320533,2016
mammals,41488,22323252,2016
mammals,14563,22323327,2016
mammals,39591,22373239,2016
mammals,21972,22409515,2016
mammals,21973,22409638,2016
mammals,136695,22409747,2016
mammals,10123,22096963,2016
mammals,29619,22154827,2016
mammals,10121,22097259,2016
mammals,13881,22083290,2016
mammals,10139,22092281,2016
mammals,10114,22094935,2016
mammals,21453,22111549,2016
mammals,41767,99376685,2016
mammals,8168,22028419,2016
mammals,10137,22092544,2016
mammals,7921,22118595,2016
mammals,8968,50186128,2016
mammals,136192,22008477,2016
mammals,15005,22009360,2016
mammals,10152,22101545,2016
mammals,15647,22112472,2016
mammals,15645,22112831,2016
mammals,12560,17951229,2020
mammals,18597,166485696,2020
mammals,44694,17958623,2020
mammals,22037,259357017,2024
mammals,39827,17941672,2020
mammals,39832,17942050,2020
mammals,12563,17947990,2020
mammals,12568,17948400,2020
mammals,39794,17949995,2020
mammals,12549,17950189,2020
mammals,12556,17950422,2020
mammals,20229,17953422,2020
mammals,18134,17953755,2020
mammals,39811,17954271,2020
mammals,39815,17954456,2020
mammals,136500,17955492,2020
mammals,22035,17959977,2020
mammals,22039,17960562,2020
mammals,10550,17966495,2020
mammals,10552,17966665,2020
mammals,163013860,17970781,2020
mammals,163017685,17970966,2020
mammals,179234,17977202,2020
mammals,21493,17977351,2020
mammals,21494,17977515,2020
mammals,195277,17977659,2020
mammals,21489,17977790,2020
mammals,21490,17977980,2020
mammals,136319,17978130,2020
mammals,162369551,17978304,2020
mammals,21492,17978520,2020
mammals,39793,17985872,2021
mammals,12569,17985924,2021
mammals,39813,17986718,2020
mammals,136912,17986913,2020
mammals,39816,17986963,2020
mammals,39888,17990934,2020
mammals,163015583,163015849,2020
mammals,39758,179045340,2020
mammals,39761,205911512,2020
mammals,39792,217754289,2022
mammals,167543916,17942313,2020
mammals,167546892,17942964,2020
mammals,13508501,17943490,2020
mammals,12562,17948236,2020
mammals,12570,17948969,2020
mammals,39803,17955321,2020
mammals,10548,17967253,2020
mammals,21488,17976989,2020
mammals,163015864,163015867,2020
mammals,163015906,163015915,2020
mammals,163019804,163020000,2020
mammals,39849,196325582,2021
mammals,19596,196491153,2021
mammals,12553,197831931,2020
mammals,39840,17942792,2020
mammals,39833,17943210,2020
mammals,19594,17944213,2020
mammals,136569,17948833,2020
mammals,39795,17949710,2020
mammals,12550,17949875,2020
mammals,12558,17951596,2020
mammals,39853,17958817,2020
mammals,22043,17958988,2020
mammals,22042,17959452,2020
mammals,39871,17959804,2020
mammals,39869,17961202,2020
mammals,39872,17988378,2020
mammals,12552,195347803,2020
mammals,14352,195372486,2021
mammals,40789,196139355,2021
mammals,136920,204397334,2021
mammals,39875,210372003,2022
mammals,39874,217754957,2022
mammals,12375,217756381,2022
mammals,22041,259357527,2024
mammals,39826,17941247,2020
mammals,39837,17942651,2020
mammals,12559,17951402,2020
mammals,18127,17954836,2020
mammals,22044,17959133,2020
mammals,39879,17967053,2020
mammals,10547,17967475,2020
mammals,39779,17967873,2020
mammals,39775,17968556,2020
mammals,39896,17968765,2020
mammals,128073282,17968950,2020
mammals,41643,17969392,2020
mammals,41642,17969578,2020
mammals,39810,17987041,2020
mammals,39890,17990856,2020
mammals,39889,17990882,2020
mammals,20320,22327125,2018
mammals,20321,22327218,2020
mammals,39895,180816530,2020
mammals,175648870,195370322,2021
mammals,39828,196138291,2021
mammals,39808,200247353,2021
mammals,12554,256057746,2024
mammals,136831,22168363,2016
mammals,120659170,120659179,2020
mammals,42190,56005589,2016
mammals,13927,22160266,2016
mammals,136479,22159478,2016
mammals,13924,22160753,2016
mammals,18555,22398339,2016
mammals,44703,22153828,2016
mammals,13926,22160596,2016
mammals,44697,22073767,2016
mammals,41665,61948292,2016
mammals,136340,44142784,2016
mammals,136610,21987754,2016
mammals,20958,22050195,2016
mammals,10054,22158895,2016
mammals,41023,22155086,2016
mammals,19680,21989676,2016
mammals,6449,115081904,2016
mammals,14110,115120282,2016
mammals,136433,21984011,2016
mammals,5591,115075965,2016
mammals,13603,115115846,2016
mammals,1896,115058351,2016
mammals,55997072,142404453,2018
mammals,13389,21965585,2019
mammals,136538,21965745,2019
mammals,41636,45211474,2016
mammals,15803,22160030,2016
mammals,6436,21956250,2016
mammals,6435,21956375,2019
mammals,56003281,22157381,2016
mammals,136551,22165292,2016
mammals,18131,17953935,2020
mammals,10588,22326961,2016
mammals,18305,22379426,2016
mammals,3858,22202937,2016
mammals,6860,22222574,2016
mammals,40613,22283477,2016
mammals,41431,22291928,2016
mammals,20416,22292138,2016
mammals,136298,22292242,2016
mammals,136760,22292577,2016
mammals,136238,22294077,2016
mammals,136783,22294279,2016
mammals,136382,22304269,2016
mammals,41324,22307854,2016
mammals,136257,22311945,2016
mammals,41404,22313688,2016
mammals,20389,22314971,2016
mammals,20387,22315588,2016
mammals,41420,22318624,2016
mammals,20383,22318966,2016
mammals,8386,22320303,2016
mammals,41459,22320623,2016
mammals,41486,22321699,2016
mammals,22809,22321929,2016
mammals,136554,22331098,2016
mammals,7797,22375546,2016
mammals,136459,22379536,2016
mammals,23044,22387599,2016
mammals,18567,22399402,2016
mammals,136417,22410564,2016
mammals,13117,22420633,2016
mammals,19326,22444443,2016
mammals,23328,22457333,2016
mammals,136565,22350870,2016
mammals,14108,22286725,2020
mammals,22823,14871490,2015
mammals,89333331,22178706,2016
mammals,811,143160967,2019
mammals,72261777,72261787,2016
mammals,4248,81266293,2015
mammals,6923,82310440,2015
mammals,82337482,82337485,2015
mammals,4819,88135664,2015
mammals,42396,22161884,2016
mammals,136392,22170127,2016
mammals,136516,22172033,2016
mammals,4671,22173467,2016
mammals,40506,22174162,2016
mammals,12816,22174266,2016
mammals,40502,22176259,2016
mammals,136592,22176554,2016
mammals,136395,22176668,2016
mammals,136202,22176945,2016
mammals,136227,22177383,2016
mammals,136573,22178537,2016
mammals,12817,22179053,2016
mammals,12820,22179321,2016
mammals,12815,115106154,2016
mammals,9418,22169714,2016
mammals,9420,22169944,2016
mammals,12819,22179192,2016
mammals,9419,197307208,2021
mammals,40554,115173969,2016
mammals,18550,22398566,2016
mammals,136696,21957219,2016
mammals,18563,22429430,2016
mammals,23141,22454469,2016
mammals,15188,51140517,2015
mammals,6232,97672550,2015
mammals,75927871,115493152,2016
mammals,23179,21964204,2016
mammals,136322,21964353,2016
mammals,136552,21964496,2016
mammals,22802,22446971,2016
mammals,41588,46173447,2015
mammals,23050,48075169,2015
mammals,17571,21971889,2015
mammals,17574,21972409,2015
mammals,6510,21979045,2015
mammals,6520,21982777,2015
mammals,17567,21986909,2015
mammals,17565,21987212,2015
mammals,13240,21987618,2015
mammals,136611,21987867,2015
mammals,136671,21989318,2015
mammals,136561,21991024,2015
mammals,2136,21995720,2015
mammals,136594,21996185,2015
mammals,2131,21996678,2015
mammals,2140,21997479,2015
mammals,2139,21997607,2015
mammals,83683287,21997769,2015
mammals,136577,21998517,2015
mammals,2127,21998872,2015
mammals,83683065,21999615,2015
mammals,2126,21999829,2015
mammals,136591,22000285,2015
mammals,19593,22000844,2015
mammals,136268,22003903,2015
mammals,19804,22004716,2015
mammals,19805,22005456,2015
mammals,19807,22005807,2015
mammals,136203,22009876,2015
mammals,136207,22010307,2015
mammals,14994,22010542,2015
mammals,14995,22011208,2015
mammals,14830,22019554,2015
mammals,14829,22019978,2015
mammals,136317,22020785,2015
mammals,136321,22021092,2015
mammals,136350,22023809,2015
mammals,12615,22025883,2015
mammals,8245,22026314,2015
mammals,8243,22026659,2015
mammals,7030,22027138,2015
mammals,136778,22032744,2015
mammals,136782,22033116,2015
mammals,18341,22035986,2015
mammals,136735,22037057,2015
mammals,4664,22037141,2015
mammals,4666,22037356,2015
mammals,4668,22037709,2015
mammals,12268,22038399,2015
mammals,12266,22038705,2015
mammals,12270,22039503,2015
mammals,12269,22039689,2015
mammals,4772,22041805,2015
mammals,4811,22042605,2015
mammals,22029,22042903,2015
mammals,136825,22044762,2015
mammals,22783,22048094,2015
mammals,20956,22049622,2015
mammals,14140,22049892,2016
mammals,20952,22052982,2015
mammals,22840,22058669,2015
mammals,14195,22062950,2016
mammals,14189,22066405,2016
mammals,14191,22066742,2016
mammals,16708,22100830,2015
mammals,16709,22101100,2015
mammals,18945,22103088,2015
mammals,13648,22106602,2015
mammals,1568,22106814,2015
mammals,9277,22107768,2015
mammals,13644,22107969,2015
mammals,9276,22108155,2015
mammals,13643,22108409,2015
mammals,13642,22108538,2015
mammals,13639,22109178,2015
mammals,7916,22114459,2016
mammals,7912,22115355,2016
mammals,7927,22118013,2016
mammals,11345,22120305,2016
mammals,11347,22121017,2016
mammals,21314,22121621,2015
mammals,13381,22123365,2015
mammals,13380,22125019,2015
mammals,13379,22125168,2015
mammals,3905,22133716,2015
mammals,3906,22133926,2015
mammals,17168,22134036,2015
mammals,17217,22135836,2015
mammals,17218,22135955,2015
mammals,17216,22136476,2015
mammals,40517,22172461,2016
mammals,23324,22456932,2016
mammals,8241,97206888,2015
mammals,8247,97207171,2015
mammals,14996,97207443,2015
mammals,2129,97207684,2015
mammals,21879,97207863,2015
mammals,7932,166506353,2020
mammals,40508,197313291,2021
mammals,136830,197314373,2021
mammals,42395,22161386,2016
mammals,13211,22448856,2016
mammals,16218,97164299,2016
mammals,5224,22450418,2016
mammals,22104,97168578,2015
mammals,14159,22058800,2016
mammals,136364,22178449,2016
mammals,136603,97212874,2015
mammals,136507,22375635,2016
mammals,6909,160756767,2019
mammals,136232,22002129,2016
mammals,13887,22083688,2016
mammals,136313,22255420,2019
mammals,41669,45230700,2016
mammals,41676,45231738,2016
mammals,19683,22007311,2016
mammals,14003,22099002,2015
mammals,17474,21944952,2016
mammals,76435059,76435083,2016
mammals,3649,197321055,2021
mammals,9417,22169828,2015
mammals,13694,22170338,2015
mammals,40513,22171441,2015
mammals,9421,197306376,2021
mammals,40505,197308868,2021
mammals,40510,197309091,2021
mammals,40500,197310366,2021
mammals,40509,197311536,2021
mammals,12822,197313574,2021
mammals,136844,197321573,2021
mammals,82031425,123794774,2017
mammals,42394,22162580,2016
mammals,136290,22164644,2016
mammals,12914,22165586,2016
mammals,138,115517951,2016
mammals,14209,22069146,2016
mammals,29622,22154219,2016
mammals,1587,21942936,2016
mammals,1589,21943099,2016
mammals,1591,21943184,2016
mammals,13930,21943259,2016
mammals,40527,21943336,2016
mammals,16894,21943541,2016
mammals,16893,21943616,2016
mammals,14541,21943824,2016
mammals,40531,21943904,2016
mammals,40529,21943973,2016
mammals,40530,21944037,2016
mammals,6265,21944128,2019
mammals,16138,21944584,2016
mammals,136839,21945028,2016
mammals,14086,21945102,2016
mammals,136829,21945185,2016
mammals,40539,21945425,2016
mammals,40537,21945598,2016
mammals,40538,21945674,2016
mammals,136620,21945749,2016
mammals,6267,21945900,2016
mammals,1583,21945986,2019
mammals,1584,21946093,2016
mammals,136755,21946164,2016
mammals,40524,21946235,2016
mammals,136555,21946505,2016
mammals,1590,21946586,2016
mammals,40526,21946655,2016
mammals,40525,21946728,2016
mammals,6300,21946847,2018
mammals,6295,21947321,2016
mammals,20295,21948035,2019
mammals,20296,21948127,2016
mammals,40543,21948233,2016
mammals,20290,21948305,2019
mammals,40544,21948399,2016
mammals,41509,21948474,2016
mammals,40541,21948539,2016
mammals,41510,21948615,2016
mammals,40542,21948697,2016
mammals,40549,21948773,2016
mammals,40550,21948853,2016
mammals,40546,21949068,2016
mammals,40547,21949138,2016
mammals,40548,21949221,2016
mammals,14222,21949380,2016
mammals,136218,21949526,2016
mammals,40637,21949654,2019
mammals,20639,21949788,2016
mammals,20638,21949972,2016
mammals,136443,21950078,2016
mammals,20636,21950307,2016
mammals,16857,21950491,2016
mammals,16858,21950608,2016
mammals,16850,21950723,2016
mammals,16851,21950802,2016
mammals,16852,21950924,2016
mammals,16853,21950989,2016
mammals,16854,21951066,2016
mammals,136200,21951146,2019
mammals,16855,21951235,2016
mammals,16856,21951309,2016
mammals,16847,21951519,2016
mammals,20890,21951742,2020
mammals,20892,21951846,2016
mammals,40557,21951945,2016
mammals,136256,21952015,2016
mammals,40585,21952080,2016
mammals,6799,21952259,2016
mammals,6800,21952423,2016
mammals,6795,21952491,2016
mammals,6794,21952571,2016
mammals,40575,21952658,2016
mammals,6801,21952872,2016
mammals,41513,21952954,2016
mammals,40566,21953329,2016
mammals,40565,21953431,2019
mammals,40567,21953534,2016
mammals,40562,21953658,2016
mammals,40561,21953729,2016
mammals,40564,21953894,2016
mammals,40563,21953972,2016
mammals,40560,21954106,2016
mammals,12620,21954187,2016
mammals,11161,21954319,2016
mammals,41515,21954688,2016
mammals,41516,21954751,2016
mammals,40569,21954955,2016
mammals,41517,21955022,2016
mammals,16750,21955455,2016
mammals,16747,21955635,2019
mammals,6437,21956108,2016
mammals,6434,21956516,2016
mammals,136668,21956785,2016
mammals,136812,21956889,2016
mammals,136732,21957010,2016
mammals,6426,21957127,2019
mammals,40568,21958021,2016
mammals,40574,21958270,2016
mammals,136255,21958371,2016
mammals,40573,21958455,2016
mammals,40571,21958627,2016
mammals,21873,21958741,2019
mammals,21870,21958826,2016
mammals,40583,21958924,2016
mammals,11343,21959050,2016
mammals,16728,21959402,2016
mammals,16727,21959531,2016
mammals,16732,21959734,2016
mammals,6225,21959892,2016
mammals,6226,21960093,2016
mammals,6223,21960272,2016
mammals,40558,21961456,2016
mammals,136699,21961712,2016
mammals,40640,21961792,2016
mammals,18507,21961944,2016
mammals,40641,21962129,2016
mammals,18509,21962231,2016
mammals,40580,21962333,2016
mammals,9869,21962427,2019
mammals,18503,21962540,2019
mammals,18505,21962805,2016
mammals,40582,21962888,2016
mammals,40581,21963019,2016
mammals,40576,21963278,2016
mammals,4192,21963339,2016
mammals,40577,21963428,2016
mammals,40578,21963504,2016
mammals,40559,21963734,2016
mammals,6765,21963930,2016
mammals,41312,21964662,2016
mammals,12650,21967189,2016
mammals,29620,22154584,2016
mammals,40584,21963834,2016
mammals,41670,45230946,2016
mammals,23327,22457211,2016
mammals,17023,45229806,2016
mammals,7953,45171635,2015
mammals,29621,22154379,2015
mammals,23053,46197483,2015
mammals,14020,45200314,2015
mammals,72261737,45201571,2016
mammals,41599,45205933,2015
mammals,82031667,82031671,2017
mammals,9561,45198537,2016
mammals,41637,45211592,2016
mammals,40521,22180055,2015
mammals,41598,45205821,2015
mammals,136686,45221619,2016
mammals,41695,147992107,2019
mammals,41660,65993325,2016
mammals,5953,72477893,2015
mammals,14184,22065759,2016
mammals,29674,45203335,2016
mammals,40784,45204492,2016
mammals,70207409,147993366,2019
mammals,48637802,166523410,2020
mammals,6224,21960180,2016
mammals,142,21989107,2016
mammals,136351,22024470,2016
mammals,6772,22034699,2016
mammals,843,22037501,2016
mammals,18750,22085786,2016
mammals,7902,22122832,2016
mammals,7901,22122903,2016
mammals,11933,45198780,2016
mammals,15628,45201673,2015
mammals,41594,45205422,2015
mammals,44165,45220840,2015
mammals,136435,45221269,2015
mammals,12592,45198901,2015
mammals,41694,45218119,2016
mammals,714,110023718,2015
mammals,41605,86159385,2015
mammals,3590,45224953,2015
mammals,136659,21988965,2016
mammals,11699,22126917,2015
mammals,19597,17943738,2020
mammals,22839,22058315,2015
mammals,17568,166501543,2020
mammals,14155,22057933,2016
mammals,76435251,22066280,2016
mammals,7929,22117922,2016
mammals,41657,45214257,2015
mammals,17173,22133396,2015
mammals,4806,45196929,2016
mammals,6082,45197343,2015
mammals,6635,45197564,2015
mammals,12848,45199169,2016
mammals,13110,45199541,2015
mammals,14018,45199861,2016
mammals,14019,45200228,2016
mammals,23036,45202281,2016
mammals,29673,45203002,2016
mammals,29680,45203971,2016
mammals,41610,45206655,2016
mammals,41612,45207051,2015
mammals,70203940,45207619,2016
mammals,41616,45208027,2015
mammals,41627,45209826,2016
mammals,41628,45209955,2015
mammals,41650,45213228,2015
mammals,41652,45213477,2016
mammals,41653,45213647,2016
mammals,41656,45214163,2016
mammals,41689,45216918,2015
mammals,41697,45218557,2016
mammals,41705,45219711,2016
mammals,41707,45220097,2016
mammals,41708,45220284,2016
mammals,136242,45221049,2016
mammals,136385,45221149,2016
mammals,68369199,68369432,2016
mammals,70205771,70205927,2016
mammals,70206273,70206436,2016
mammals,70207817,70207828,2016
mammals,70207949,70207972,2016
mammals,12847,86161239,2015
mammals,41651,125236220,2018
mammals,41691,259342969,2024
mammals,70205537,259343689,2024
mammals,41611,259345602,2024
mammals,41618,259347041,2024
mammals,41619,259347733,2024
mammals,41649,259348347,2024
mammals,29672,259348828,2024
mammals,41626,259350138,2024
mammals,41655,259350673,2024
mammals,41659,259351069,2024
mammals,14027,259351433,2024
mammals,41692,259351893,2024
mammals,41693,259352474,2024
mammals,16104,259353263,2024
mammals,41706,259356428,2024
mammals,41709,259358081,2024
mammals,41710,259358589,2024
mammals,41617,259359666,2024
mammals,8668,45197868,2015
mammals,8833,45197977,2016
mammals,8834,45198057,2015
mammals,13923,45199764,2015
mammals,19852,45202205,2016
mammals,39426,45204213,2015
mammals,39547,45204313,2016
mammals,68336601,45204582,2016
mammals,2060,45224212,2015
mammals,13696,22170540,2015
mammals,51343071,22170648,2015
mammals,13698,22171354,2015
mammals,136404,22171753,2015
mammals,136243,22173132,2015
mammals,136508,22173866,2015
mammals,40507,22174358,2015
mammals,136743,22180165,2015
mammals,14025,45200982,2016
mammals,41630,45210528,2016
mammals,41631,45210677,2016
mammals,41632,45210809,2016
mammals,41633,45210987,2016
mammals,41634,45211135,2016
mammals,41635,45211301,2016
mammals,41639,45211832,2016
mammals,41640,45211961,2016
mammals,41644,45212151,2016
mammals,41648,45212861,2016
mammals,41654,45213820,2016
mammals,41661,45214988,2016
mammals,41663,45215410,2016
mammals,41679,45215631,2016
mammals,41680,45215881,2016
mammals,41684,45216227,2016
mammals,41685,45216426,2016
mammals,41686,45216638,2016
mammals,136636,45221538,2016
mammals,136797,45221721,2016
mammals,14888655,51222283,2015
mammals,41591,97163568,2016
mammals,41700,97163789,2016
mammals,2613,166521324,2020
mammals,2675,45196818,2015
mammals,8997,45198265,2016
mammals,8998,45198406,2015
mammals,13922,45199653,2016
mammals,41589,45204645,2015
mammals,41590,45204865,2015
mammals,41592,45205243,2015
mammals,41593,45205341,2015
mammals,41595,45205532,2015
mammals,41596,45205626,2016
mammals,41597,45205726,2015
mammals,41600,45205999,2015
mammals,41606,45206143,2016
mammals,41608,45206437,2015
mammals,41609,45206516,2015
mammals,41615,45207915,2015
mammals,41620,45208640,2015
mammals,41621,45208886,2016
mammals,41622,45209173,2016
mammals,41623,45209275,2015
mammals,41624,45209377,2015
mammals,41629,45210107,2016
mammals,41645,45212347,2015
mammals,41646,45212491,2015
mammals,41662,45215258,2015
mammals,41696,45218468,2016
mammals,41698,45218636,2015
mammals,41701,45219325,2015
mammals,41702,45219459,2015
mammals,41703,45219531,2016
mammals,41704,45219609,2015
mammals,136223,45220931,2015
mammals,136437,45221360,2016
mammals,18095,97203526,2016
mammals,13394,21287768,2016
mammals,10032,18567171,2015
mammals,11697,22126172,2016
mammals,5760,45197189,2016
mammals,13928,22160435,2016
mammals,9416,22169509,2016
mammals,201936,22172657,2015
mammals,12812,22174790,2015
mammals,3650,22175821,2015
mammals,3651,97206475,2015
mammals,40511,197309306,2021
mammals,3648,197310136,2021
mammals,136501,197311360,2021
mammals,40489,197310863,2021
mammals,41683,45216060,2016
mammals,48637280,166523067,2020
mammals,13896,61977357,2015
mammals,40592,97188634,2016
mammals,62012,97190851,2016
mammals,62013,97191387,2016
mammals,13343,97191617,2016
mammals,62016,97200480,2016
mammals,13349,97201228,2016
mammals,13350,97201454,2016
mammals,41314,97201685,2016
mammals,62018,97201954,2016
mammals,62019,97202201,2016
mammals,13355,97202776,2016
mammals,40594,97203842,2016
mammals,13894,103431781,2015
mammals,42189,22166396,2016
mammals,136456,45221489,2015
mammals,41525,192552538,2021
mammals,19824,17930113,2020
mammals,39945,17932254,2020
mammals,39911,17934268,2018
mammals,39913,17934547,2019
mammals,17402,17971831,2018
mammals,70609726,17971958,2018
mammals,39954,17972422,2020
mammals,41552,17973006,2018
mammals,41561,17973161,2018
mammals,39943,17973667,2020
mammals,41558,17974148,2020
mammals,41560,17974353,2018
mammals,39928,17974735,2020
mammals,39930,17975106,2020
mammals,3553,17975319,2020
mammals,43891,17976546,2018
mammals,43892,17976648,2020
mammals,43953,17980422,2020
mammals,19829,17980514,2020
mammals,19826,17980550,2020
mammals,43950,17980627,2020
mammals,42693,17980668,2020
mammals,43952,17980750,2020
mammals,43946,17991869,2018
mammals,43943,17991938,2018
mammals,39955,70609585,2018
mammals,70609893,70609906,2018
mammals,4084,81282214,2020
mammals,127530581,127530585,2020
mammals,127530624,127530628,2020
mammals,41559,166609789,2020
mammals,136486,190413988,2021
mammals,41545,190414715,2021
mammals,922,190422355,2021
mammals,136332,190424175,2021
mammals,39960,190425583,2021
mammals,136787,190430767,2021
mammals,41539,190450485,2021
mammals,1807,190452803,2021
mammals,136211,190453268,2021
mammals,41543,191681999,2021
mammals,41544,191682904,2021
mammals,41547,191685783,2021
mammals,136419,191694077,2021
mammals,3555,191700126,2021
mammals,3570,191700629,2021
mammals,3572,191701212,2021
mammals,3575,191701453,2021
mammals,4075,191701729,2021
mammals,4076,191701887,2021
mammals,4081,191702052,2021
mammals,39929,191703041,2021
mammals,39951,191703935,2021
mammals,40019,191704766,2021
mammals,41518,191705043,2021
mammals,41519,191705321,2021
mammals,41584,191706209,2021
mammals,70330167,191707709,2021
mammals,70333164,191707856,2021
mammals,81384371,191708662,2021
mammals,160939221,192315781,2021
mammals,11506,192327291,2021
mammals,39910,192399226,2021
mammals,41520,192399613,2021
mammals,41580,192400051,2021
mammals,41583,192400226,2021
mammals,42691,192400402,2021
mammals,42692,192400614,2021
mammals,136294,192400781,2021
mammals,136804,192401067,2021
mammals,17407,192446875,2021
mammals,41567,192447067,2021
mammals,43942,192447247,2021
mammals,70609849,192447399,2021
mammals,70609874,192447536,2021
mammals,70610693,192447666,2021
mammals,70610729,192447987,2021
mammals,70610758,192448119,2021
mammals,41548,192451894,2021
mammals,41549,192452042,2021
mammals,41553,192452388,2021
mammals,41555,192452547,2021
mammals,136815,192452943,2021
mammals,14699281,192453101,2021
mammals,127530593,192453653,2021
mammals,40644,192551696,2021
mammals,41522,192551955,2021
mammals,41523,192552160,2021
mammals,41524,192552331,2021
mammals,41526,192552706,2021
mammals,42695,192552857,2021
mammals,43962,192553500,2021
mammals,41536,192584127,2021
mammals,41538,192584351,2021
mammals,70610928,192585417,2021
mammals,160940148,192585552,2021
mammals,42697,192592444,2021
mammals,136346,192593226,2021
mammals,136717,210336199,2022
mammals,41564,217755333,2022
mammals,41563,217755480,2022
mammals,39944,217755677,2022
mammals,41566,217755933,2022
mammals,55997823,142396828,2018
mammals,10340,45226422,2015
mammals,41542,190455194,2021
mammals,62014,97191808,2016
mammals,40589,97203050,2016
mammals,4257,22167675,2015
mammals,136643,61979276,2015
mammals,48637946,45196211,2016
mammals,48637566,45215534,2016
mammals,29679,45203762,2016
mammals,14055,45201420,2015
mammals,84459322,84462595,2016
mammals,84463728,166525357,2020
mammals,14143,22050638,2016
mammals,13583,45227247,2015
mammals,41666,45230310,2015
mammals,40775,22134373,2016
mammals,2062,45224547,2015
mammals,2058,66993062,2016
mammals,13581,45227116,2015
mammals,44704,22154056,2016
mammals,41784,22157664,2015
mammals,11696,45226713,2015
mammals,136293,22164930,2016
mammals,13895,61977139,2016
mammals,4288,79818502,2015
mammals,17026,1306343,2015
mammals,41788,22155877,2015
mammals,2446,22156678,2015
mammals,41789,22156866,2015
mammals,7112,22159620,2015
mammals,10329,22163569,2015
mammals,4274,22168586,2015
mammals,21471,45173340,2016
mammals,21472,45173636,2016
mammals,21473,45173922,2016
mammals,4256,61976756,2015
mammals,13897,61977573,2015
mammals,13901,61977764,2015
mammals,22065,61977991,2015
mammals,41780,61978138,2015
mammals,41781,61978315,2015
mammals,136297,61978576,2015
mammals,136360,61978789,2015
mammals,136533,61978926,2015
mammals,136585,61979067,2015
mammals,136750,61979453,2015
mammals,2447,73071875,2015
mammals,41779,73575223,2015
mammals,41790,85628124,2015
mammals,41783,22158006,2015
mammals,136799,61979620,2015
mammals,41664,45230026,2015
mammals,14549,45228341,2015
mammals,2057,45223722,2015
mammals,70204120,70204139,2016
mammals,41668,45230540,2015
mammals,41667,113089431,2017
mammals,18758,22087637,2016
mammals,136754,22036556,2016
mammals,40587,97190623,2016
mammals,136777,22032828,2016
mammals,13884,22083165,2015
mammals,2061,45224420,2015
mammals,2059,61953525,2015
mammals,41763,97204950,2015
mammals,10276,82344448,2015
mammals,10274,45195080,2015
mammals,5674,45194782,2015
mammals,15269,45228952,2015
mammals,18372,45195681,2015
mammals,9048,97188944,2016
mammals,40593,97189434,2016
mammals,40586,97190403,2016
mammals,41315,97202475,2016
mammals,54007828,97189964,2016
mammals,3787,97218336,2015
mammals,2532,22030080,2015
mammals,136627,21987501,2016
mammals,7949,45170994,2015
mammals,40595,97204107,2016
mammals,62011,97189172,2016
mammals,11979,97189690,2016
mammals,54008309,97190215,2016
mammals,62015,97192062,2016
mammals,13344,97200213,2016
mammals,29462,97200712,2016
mammals,62017,97200965,2016
mammals,40591,97203290,2016
mammals,136628,21282528,2016
mammals,13356,97191108,2016
mammals,4775,22042360,2015
mammals,23061,46179412,2014
mammals,41587,62259374,2014
mammals,21982,21975053,2016
mammals,1154,22070889,2015
mammals,3126,46364222,2016
mammals,2892,101293528,2016
mammals,13638,22109325,2016
mammals,2531,97206692,2015
mammals,61513537,64313015,2014
mammals,899,57549321,2014
mammals,23051,59049446,2014
mammals,13655,45228171,2015
mammals,8540,200639312,2021
mammals,16746,21955754,2016
mammals,41511,166499137,2020
mammals,16892,166496779,2020
mammals,18148,50662095,2015
mammals,4037,112910221,2016
mammals,6432,21957815,2016
mammals,16572,21966027,2016
mammals,1581,21943713,2016
mammals,41512,21953803,2016
mammals,40553,115173603,2016
mammals,11511,50654216,2015
mammals,54010476,54010576,2016
mammals,11509,97212355,2015
mammals,9948,50653167,2015
mammals,3847,102424310,2016
mammals,4265,22166803,2015
mammals,9564,21959976,2016
mammals,40488,21964009,2016
mammals,15309,97204446,2016
mammals,8541,50651884,2016
mammals,18149,50662471,2016
mammals,18306,50663128,2015
mammals,12519,121707666,2015
mammals,11638,156536762,2019
mammals,18868,97216466,2015
mammals,136509,21954621,2016
mammals,41514,21954814,2016
mammals,18508,21962025,2016
mammals,18502,21962719,2019
mammals,13402,166518027,2020
mammals,18756,22087230,2016
mammals,16761,21955087,2016
mammals,16753,21955167,2016
mammals,136463,21955566,2016
mammals,16752,21955261,2020
mammals,6266,21945813,2016
mammals,20293,21947794,2016
mammals,16751,21955343,2016
mammals,20297,166496257,2020
mammals,40523,21946388,2016
mammals,6296,21947190,2016
